2024-07-16 14:20:48,604 DEBUG   SystemMonitor:695505 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-16 14:20:48,605 INFO    HandlerThread:695505 [interfaces.py:finish():202] Joined disk monitor
2024-07-16 14:20:48,605 DEBUG   SystemMonitor:695505 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-16 14:20:49,722 INFO    HandlerThread:695505 [interfaces.py:finish():202] Joined gpu monitor
2024-07-16 14:20:49,722 INFO    HandlerThread:695505 [interfaces.py:finish():202] Joined memory monitor
2024-07-16 14:20:49,722 INFO    HandlerThread:695505 [interfaces.py:finish():202] Joined network monitor
2024-07-16 14:20:49,727 DEBUG   SenderThread:695505 [sender.py:send():379] send: stats
2024-07-16 14:20:50,015 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: resume
2024-07-16 14:20:50,015 INFO    HandlerThread:695505 [handler.py:handle_request_resume():699] starting system metrics thread
2024-07-16 14:20:50,015 INFO    HandlerThread:695505 [system_monitor.py:start():194] Starting system monitor
2024-07-16 14:20:50,015 INFO    SystemMonitor:695505 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-16 14:20:50,015 INFO    SystemMonitor:695505 [interfaces.py:start():190] Started cpu monitoring
2024-07-16 14:20:50,016 INFO    SystemMonitor:695505 [interfaces.py:start():190] Started disk monitoring
2024-07-16 14:20:50,016 INFO    SystemMonitor:695505 [interfaces.py:start():190] Started gpu monitoring
2024-07-16 14:20:50,017 INFO    SystemMonitor:695505 [interfaces.py:start():190] Started memory monitoring
2024-07-16 14:20:50,019 INFO    SystemMonitor:695505 [interfaces.py:start():190] Started network monitoring
2024-07-16 14:20:51,744 DEBUG   HandlerThread:695505 [handler.py:handle_request():146] handle_request: status_report
2024-07-16 14:20:52,014 INFO    Thread-12 :695505 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/pccfs2/backed_up/jeffolmo/sae_functional_significance/wandb/run-20240716_142040-mg7bf1l9/files/output.log
2024-07-16 14:20:54,016 INFO    Thread-12 :695505 [dir_watcher.py:_on_file_modified():288] file/dir modified: /mnt/pccfs2/backed_up/jeffolmo/sae_functional_significance/wandb/run-20240716_142040-mg7bf1l9/files/output.log
